Sample ID	att exkludera	Array Info.Sentrix ID	Array Info.Sentrix Position
EPH1_2003555465.1_120R03C01		9275885164	R03C01
EPH1_2003555466.1_8R01C01		9270018147	R01C01
EPH1_2003555467.1_115R04C02		9275885142	R04C02
EPH1_2003555468.1_12R02C01		9271670108	R02C01
EPH1_2003555475.1_120R04C02		9275885164	R04C02
EPH1_2003555476.1_210R05C01		9275883151	R05C01
EPH1_2003555477.1_120R02C01		9275885164	R02C01
EPH1_2003555478.1_159R06C01		9275883146	R06C01
EPH1_2003555479.1_115R03C02		9275885142	R03C02
EPH1_2003555480.1_187R06C01		9275883121	R06C01
EPH1_2003555487.1_120R03C02		9275885164	R03C02
EPH1_2003555488.1_120R06C01		9275885164	R06C01
EPH1_2003555489.1_120R01C01		9275885164	R01C01
EPH1_2003555490.1_199R01C02		9274735119	R01C02
EPH1_2003555491.1_72R02C01		9275885110	R02C01
EPH1_2003555492.1_187R05C01		9275883121	R05C01
EPH1_2003555499.1_120R02C02		9275885164	R02C02
EPH1_2003555500.1_159R02C02		9275883146	R02C02
EPH1_2003555501.1_71R01C01		9275885107	R01C01
EPH1_2003555502.1_13R06C02		9271670113	R06C02
EPH1_2003555503.1_209R02C02		9275885057	R02C02
EPH1_2003555504.1_187R04C01		9275883121	R04C01
EPH1_2003555511.1_120R01C02		9275885164	R01C02
EPH1_2003555512.1_120R05C01		9275885164	R05C01
EPH1_2003555513.1_159R01C02		9275883146	R01C02
EPH1_2003555514.1_65R06C02		9275879014	R06C02
EPH1_2003555515.1_209R01C02		9275885057	R01C02
EPH1_2003555516.1_187R03C01		9275883121	R03C01
EPH1_2003555523.1_159R05C02		9275883146	R05C02
EPH1_2003555524.1_120R04C01		9275885164	R04C01
EPH1_2003555525.1_8R02C01		9270018147	R02C01
EPH1_2003555526.1_199R06C01		9274735119	R06C01
EPH1_2003555527.1_209R06C01		9275885057	R06C01
EPH1_2003555528.1_187R02C01		9275883121	R02C01
EPH1_2003555535.1_8R03C01		9270018147	R03C01
EPH1_2003555536.1_199R03C02		9274735119	R03C02
EPH1_2003555537.1_102R06C02		9275883132	R06C02
EPH1_2003555538.1_199R05C01		9274735119	R05C01
EPH1_2003555539.1_115R02C02		9275885142	R02C02
EPH1_2003555540.1_215R05C02		9275884058	R05C02
EPH1_2003555547.1_159R04C02		9275883146	R04C02
EPH1_2003555548.1_24R05C02		9274736055	R05C02
EPH1_2003555549.1_199R02C02		9274735119	R02C02
EPH1_2003555550.1_123R01C01		9275883064	R01C01
EPH1_2003555551.1_170R05C01		9273354105	R05C01
EPH1_2003555552.1_187R01C01		9275883121	R01C01
EPH1_2003555575.1_175R02C02		9274735002	R02C02
EPH1_2003555576.1_25R05C02		9274736075	R05C02
EPH1_2003555587.1_129R05C02		9275884112	R05C02
EPH1_2003555588.1_129R02C02		9275884112	R02C02
EPH1_2003555599.1_89R05C01		9275882028	R05C01
EPH1_2003555600.1_89R03C01		9275882028	R03C01
EPH1_2003555611.1_129R04C02		9275884112	R04C02
EPH1_2003555623.1_89R04C01		9275882028	R04C01
EPH1_2003555624.1_89R02C01		9275882028	R02C01
EPH1_2003555636.1_175R01C02		9274735002	R01C02
EPH1_2003555647.1_129R03C02		9275884112	R03C02
EPH1_2003555648.1_175R06C01		9274735002	R06C01
EPH1_2003555845.1_21R03C01		9274736041	R03C01
EPH1_2003555846.1_57R01C02		9274736048	R01C02
EPH1_2003555856.1_57R02C02		9274736048	R02C02
EPH1_2003555869.1_21R02C01		9274736041	R02C01
EPH1_2003555879.1_21R06C01		9274736041	R06C01
EPH1_2003555880.1_21R05C01		9274736041	R05C01
EPH1_2003555903.1_57R03C02		9274736048	R03C02
EPH1_2003555911.1_57R06C01		9274736048	R06C01
EPH1_2003555927.1_213R01C02		9275884024	R01C02
EPH1_2003555928.1_21R04C01		9274736041	R04C01
EPH1_2003555936.1_213R06C01		9275884024	R06C01
EPH1_2003557392.1_149R02C02		9275882011	R02C02
EPH1_2003557415.1_149R04C02		9275882011	R04C02
EPH1_2003557416.1_149R01C02		9275882011	R01C02
EPH1_2003557439.1_149R03C02		9275882011	R03C02
EPH1_2003557440.1_197R01C02		9274735064	R01C02
EPH1_2003557452.1_13R03C02		9271670113	R03C02
EPH1_2003557463.1_65R01C01		9275879014	R01C01
EPH1_2003557464.1_13R02C02		9271670113	R02C02
EPH1_2003557473.1_205R01C02		9275884098	R01C02
EPH1_2003557474.1_186R03C01		9275883066	R03C01
EPH1_2003557475.1_124R03C02		9275884020	R03C02
EPH1_2003557476.1_204R02C02		9275884087	R02C02
EPH1_2003557485.1_91R03C01		9275884168	R03C01
EPH1_2003557486.1_33R01C01		9274736107	R01C01
EPH1_2003557488.1_124R02C02		9275884020	R02C02
EPH1_2003557497.1_33R03C01		9274736107	R03C01
EPH1_2003557498.1_52R06C02		9275884138	R06C02
EPH1_2003557499.1_179R01C02		9274735070	R01C02
EPH1_2003557500.1_56R03C01		9274736040	R03C01
EPH1_2003557509.1_91R02C01		9275884168	R02C01
EPH1_2003557510.1_52R05C02		9275884138	R05C02
EPH1_2003557521.1_91R01C01		9275884168	R01C01
EPH1_2003557522.1_52R04C02		9275884138	R04C02
EPH1_2003557523.1_56R05C01		9274736040	R05C01
EPH1_2003557524.1_56R02C01		9274736040	R02C01
EPH1_2003557525.1_56R01C01		9274736040	R01C01
EPH1_2003557533.1_78R06C02		9274736080	R06C02
EPH1_2003557534.1_137R05C01		9275885016	R05C01
EPH1_2003557545.1_137R06C01		9275885016	R06C01
EPH1_2003557546.1_179R02C02		9274735070	R02C02
EPH1_2003557547.1_56R04C01		9274736040	R04C01
EPH1_2003557557.1_33R02C01		9274736107	R02C01
EPH1_2003557558.1_124R04C02		9275884020	R04C02
